	 D00035	 D00110	 D00136	 D00195	 D00219	 D00225	 D00227	 D00228	 D00234	 D00252	 	D00274	 D00283	 D00293	 D00294	 D00303	 D00319	 D00326	 D00329	 D00331	 D00332	 D00335	 D00336	 D00338	 D00340	 D00345	 D00349	 D00351	 D00354	 D00358	 D00364	 D00367	 D00373	 D00379	 D00380	 D00392	 D00394	 D00418	 D00437	 D00438	 D00451	 D00456	 D00464	 D00474	 D00477	 D00480	 D00495	 D00499	 D00504	 D00512	 D00513	 D00519	 D00521	 D00524	 D00528	 D00530	 D00533	 D00536	 D00537	 D00538	 D00539	 D00542	 D00543	 D00544	 D00545	 D00546	 D00547	 D00548	 D00549	 D00550	 D00552	 D00553	 D00560	 D00563	 D00574	 D00593	 D00594	 D00607	 D00611	 D00615	 D00616	 D00617	 D00618	 D00619	 D00629	 D00631	 D00633	 D00636	 D00638	 D00639	 D00640	 D00642	 D00647	 D00648	 D00649	 D00650	 D00651	 D00654	 D00656	 D00658	 D00677	 D00678	 D00694	 D00697	 D00704	 D00708	 D00709	 D00711	 D00726	 D00732	 D00733	 D00735	 D00738	 D00739	 D00740	 D00741	 D00759	 D00760	 D00761	 D00765	 D00771	 D00775	 D00779	 D00791	 D00798	 D00799	 D00809	 D00812	 D00816	 D00823	 D00831	 D00960	 D00963	 D00964	 D01071	 D01108	 D01111	 D01118	 D01242	 D01243	 D01253	 D01256	 D01275	 D01287	 D01295	 D01350	 D01448	 D01450	 D01453	 D01575	 D01599	 D01603	 D01712	 D01768	 D01799	 D01828	 D01854	 D01969	 D02041	 D02086	 D02087	 D02088	 D02092	 D02098	 D02101	 D02163	 D02173	 D02204	 D02207	 D02234	 D02237	 D02253	 D02261	 D02262	 D02272	 D02347	 D02356	 D02360	 D02362	 D02409	 D02461	 D02485	 D02546	 D02566	 D02630	 D02914	 D03037	 D03180	 D03274	 D03365	 D03450	 D03580	 D03742	 D03826	 D03830	 D03878	 D03991	 D04034	 D04048	 D04370	 D04790	 D04985	 D04999	 D05024	 D05077	 D05156	 D05453	 D05458	 D05461	 D06106	 D06172
D03180	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
D03274	0.00000	0.03920	0.19300	0.03530	0.00000	0.07000	0.01550	0.04580	0.00030	0.08670	0.00180	0.09400	0.08120	0.00570	0.00000	0.01390	0.09090	0.00860	0.04700	0.00000	0.00400	0.04690	0.00000	0.04040	0.00240	0.00260	0.00000	0.08450	0.05660	0.04250	0.00040	0.02700	0.00000	0.00000	0.00000	0.04070	0.00620	0.02370	0.00000	0.01890	0.03500	0.00000	0.00000	0.05610	0.11650	0.00000	0.00420	0.00000	0.04680	0.03030	0.00010	0.00000	0.00000	0.00940	0.00000	0.04930	0.00000	0.04240	0.03680	0.00090	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.01820	0.03820	0.00010	0.01840	0.02140	0.06610	0.00000	0.02190	0.05080	0.00000	0.00000	0.04280	0.01660	0.00480	0.00000	0.02820	0.00360	0.14890	0.00080	0.04260	0.01810	0.03850	0.00290	0.00000	0.00280	0.00000	0.00000	0.00210	0.00000	0.00000	0.00000	0.00590	0.01850	0.03620	0.05780	0.00000	0.00000	0.00000	0.04700	0.00150	0.05660	0.00000	0.00000	0.00000	0.00590	0.00000	0.00220	0.00000	0.00300	0.00000	0.00000	0.00720	0.00000	0.00000	0.12540	0.03510	0.01370	0.08250	0.05510	0.00100	0.00380	0.10640	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00290	0.00000	0.11110	0.00000	0.02270	0.00000	0.01820	0.00650	0.00000	0.00000	0.08960	0.04850	0.00940	0.00000	0.01840	0.00000	0.01640	0.00000	0.00000	0.00000	0.03330	0.00000	0.00000	0.05850	0.00000	0.00000	0.00650	0.00000	0.03530	0.02350	0.05260	0.00000	0.00000	0.00050	0.00000	0.00020	0.00000	0.00000	0.09780	0.00000	0.04760	0.07450	0.07320	0.00000	0.00000	0.00000	0.00000	0.03700	0.03450	0.02630	0.00000	0.00000	1.00000	0.00000	0.00000	0.01120	0.03250	0.00000	0.00780	0.00000	0.00000	0.91500	0.01860	0.01750	0.00000	0.00000	0.00000	0.00110	0.00000	0.00000	0.00010	0.00000	0.00000	0.00040	0.00000	
D03365	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
D03450	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
D03580	0.00000	0.02820	0.03000	0.46480	0.00000	0.05030	0.00530	0.00760	0.00000	0.03920	0.00230	0.02930	0.05880	0.00710	0.00040	0.00210	0.03990	0.01470	0.03300	0.00000	0.00020	0.01710	0.00000	0.02020	0.01700	0.00000	0.00000	0.04540	0.02830	0.01470	0.00000	0.03010	0.00000	0.00010	0.00000	0.04440	0.00220	0.03480	0.00000	0.01030	0.02080	0.00000	0.00000	0.00070	0.04020	0.00000	0.00000	0.00000	0.01420	0.00000	0.00000	0.00000	0.00000	0.03570	0.00000	0.04530	0.00000	0.05430	0.00710	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.01540	0.01930	0.00000	0.00000	0.00270	0.05870	0.00000	0.01510	0.00000	0.00000	0.00000	0.04210	0.01680	0.02910	0.00100	0.01210	0.00000	0.00000	0.06080	0.03140	0.01150	0.00000	0.03450	0.00000	0.02270	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00040	0.00030	0.02170	0.00240	0.00000	0.00000	0.00000	0.02090	0.00430	0.02400	0.00000	0.00020	0.00000	0.00010	0.00000	0.00230	0.00000	0.00410	0.00000	0.00000	0.00220	0.00000	0.00000	0.02090	0.00100	0.03400	0.00060	0.01930	0.00000	0.00080	0.05470	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.04090	0.00000	0.00020	0.00000	0.02150	0.00020	0.00000	0.00000	0.00030	0.00810	0.03570	0.00000	0.00000	0.00000	0.00030	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00690	0.00000	0.00000	0.00910	0.00000	0.46470	0.00120	0.00810	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.01270	0.02940	0.03670	0.00000	0.00000	0.00000	0.00000	0.00640	0.00000	0.02590	0.00000	0.00000	0.01120	0.00000	0.00000	1.00000	0.04640	0.00000	0.02110	0.00000	0.00000	0.00770	0.01370	0.00030	0.00000	0.00000	0.00000	0.01480	0.00000	0.00000	0.00870	0.00000	0.00000	0.00000	0.00000	
D03742	0.00000	0.05310	0.03140	0.07850	0.00000	0.09330	0.00870	0.01970	0.00000	0.06180	0.00220	0.05790	0.10380	0.00000	0.00300	0.01710	0.07510	0.00030	0.04050	0.00000	0.01640	0.03200	0.00000	0.04900	0.00290	0.00140	0.00000	0.07270	0.02780	0.04070	0.00000	0.02350	0.00000	0.00000	0.00000	0.04460	0.01140	0.04100	0.01380	0.03500	0.03590	0.00000	0.00000	0.00110	0.06580	0.00000	0.01120	0.00000	0.06320	0.04890	0.00020	0.00000	0.00000	0.06790	0.00000	0.05820	0.00000	0.04750	0.02150	0.03550	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.02470	0.03510	0.00590	0.00010	0.00750	0.08970	0.00000	0.01260	0.00120	0.00000	0.00000	0.05530	0.03180	0.00750	0.08020	0.04750	0.00000	0.00000	0.00000	0.01560	0.00220	0.04210	0.00640	0.00130	0.01320	0.00000	0.00000	0.00280	0.00000	0.00000	0.00000	0.00150	0.00760	0.02880	0.03090	0.00000	0.00000	0.00000	0.05730	0.00850	0.01750	0.00000	0.00000	0.00000	0.00010	0.00000	0.00000	0.00000	0.01250	0.00000	0.00000	0.00700	0.00000	0.00000	0.01940	0.01190	0.01980	0.00860	0.02720	0.00000	0.04610	0.09090	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.01550	0.00000	0.05960	0.00000	0.01820	0.00000	0.03550	0.00000	0.00000	0.00000	0.00020	0.01000	0.06790	0.00000	0.01820	0.00000	0.00890	0.00000	0.00000	0.00000	0.00520	0.00000	0.00000	0.01760	0.00000	0.00000	0.01740	0.00000	0.07850	0.01650	0.02330	0.00000	0.00000	0.00110	0.00000	0.00630	0.00000	0.00000	0.00000	0.00000	0.04640	0.05470	0.07740	0.00000	0.00000	0.00000	0.00000	0.02630	0.03780	0.04270	0.00000	0.00000	0.03250	0.00000	0.00000	0.04640	1.00000	0.00000	0.01340	0.00000	0.00000	0.03320	0.00010	0.00000	0.00000	0.00000	0.00000	0.00120	0.00000	0.00000	0.00760	0.00000	0.00000	0.00030	0.00000	
D03826	0.00000	0.00000	0.04840	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.02420	0.00000	0.02800	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.05290	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.08140	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.10320	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.09910	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.04780	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
D03830	0.00000	0.01830	0.07140	0.03050	0.01710	0.05730	0.04060	0.00010	0.00000	0.07770	0.02770	0.04720	0.04310	0.02180	0.00160	0.00130	0.04180	0.00400	0.10090	0.00000	0.06000	0.06510	0.00000	0.09160	0.02170	0.01570	0.00000	0.07710	0.04300	0.02580	0.00000	0.01700	0.00000	0.00010	0.00000	0.00000	0.03010	0.09000	0.00030	0.04720	0.05180	0.00000	0.00000	0.01340	0.02090	0.00000	0.01020	0.00000	0.03380	0.03730	0.00000	0.00000	0.00000	0.03110	0.00000	0.05440	0.00000	0.04240	0.03100	0.00500	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.07900	0.04350	0.00020	0.00020	0.03460	0.01840	0.00000	0.01130	0.00250	0.00000	0.00000	0.07820	0.64990	0.07940	0.00060	0.14050	0.02140	0.00000	0.00000	0.06030	0.08730	0.00220	0.03960	0.00720	0.04960	0.00000	0.00000	0.00070	0.00000	0.00000	0.00000	0.00000	0.04020	0.05380	0.00570	0.00000	0.00000	0.00000	0.05870	0.00170	0.03870	0.00000	0.00000	0.00000	0.00050	0.00000	0.00020	0.00000	0.00280	0.00000	0.00000	0.06320	0.00000	0.00000	0.00420	0.00060	0.01530	0.00120	0.02630	0.01520	0.00010	0.04110	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00820	0.00000	0.00790	0.00000	0.02040	0.00000	0.02520	0.05290	0.00000	0.00000	0.00010	0.03940	0.03110	0.00000	0.04160	0.00000	0.03150	0.00000	0.00000	0.00000	0.01730	0.00000	0.00000	0.04570	0.00000	0.00000	0.03480	0.00140	0.03050	0.00000	0.00820	0.00000	0.00000	0.00000	0.00000	0.00980	0.00000	0.00000	0.00000	0.00000	0.15350	0.05430	0.03420	0.00000	0.00000	0.00000	0.00000	0.02770	0.00000	0.06960	0.00000	0.00000	0.00780	0.00000	0.00000	0.02110	0.01340	0.00000	1.00000	0.00000	0.00000	0.00790	0.03060	0.03480	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
D03878	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
D03991	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
D04034	0.00000	0.04000	0.17590	0.02990	0.00000	0.07170	0.01080	0.02820	0.00030	0.07610	0.00080	0.08960	0.08160	0.00580	0.00000	0.01420	0.10480	0.00830	0.04950	0.00000	0.00840	0.06040	0.00000	0.03680	0.00240	0.00260	0.00000	0.07950	0.05810	0.02690	0.00000	0.02390	0.00000	0.00000	0.00000	0.04160	0.00630	0.02200	0.00000	0.01880	0.03580	0.00000	0.00000	0.05730	0.11830	0.00000	0.00430	0.00000	0.04110	0.03100	0.00010	0.00000	0.00000	0.00710	0.00000	0.04820	0.00000	0.04290	0.03080	0.00090	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.01750	0.03800	0.00010	0.01860	0.02190	0.06390	0.00000	0.02160	0.05020	0.00000	0.00000	0.04820	0.01810	0.00490	0.00000	0.02650	0.00000	0.11170	0.00080	0.04570	0.01850	0.02660	0.00880	0.00000	0.00290	0.00000	0.00000	0.00210	0.00000	0.00000	0.00000	0.00600	0.01900	0.03700	0.05910	0.00000	0.00000	0.00000	0.04930	0.00150	0.05850	0.00000	0.00000	0.00000	0.00610	0.00000	0.00220	0.00000	0.00320	0.00000	0.00000	0.00570	0.00000	0.00000	0.07420	0.03290	0.00980	0.08430	0.04660	0.00100	0.00390	0.11250	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00300	0.00000	0.11360	0.00000	0.02490	0.00000	0.01910	0.00670	0.00000	0.00000	0.09150	0.04870	0.00710	0.00000	0.01880	0.00000	0.01140	0.00000	0.00000	0.00000	0.03400	0.00000	0.00000	0.06010	0.00000	0.00000	0.00580	0.00000	0.02990	0.01960	0.05390	0.00000	0.00000	0.00060	0.00000	0.00020	0.00000	0.00000	0.10000	0.00000	0.03820	0.08200	0.07160	0.00000	0.00000	0.00000	0.00000	0.03790	0.13420	0.03500	0.00000	0.00000	0.91500	0.00000	0.00000	0.00770	0.03320	0.00000	0.00790	0.00000	0.00000	1.00000	0.01900	0.01790	0.00000	0.00000	0.00000	0.00110	0.00000	0.00000	0.00010	0.00000	0.00000	0.00040	0.00000	
D04048	0.00000	0.00640	0.01590	0.01600	0.00000	0.03620	0.01990	0.02310	0.00030	0.03130	0.00000	0.03660	0.04710	0.00000	0.00000	0.00150	0.01100	0.00000	0.03890	0.00000	0.00000	0.00880	0.00000	0.02460	0.00000	0.00060	0.00000	0.01900	0.16700	0.01320	0.00000	0.01260	0.00000	0.00000	0.00000	0.00050	0.02660	0.06260	0.00000	0.01410	0.02650	0.00000	0.00000	0.00000	0.03730	0.00000	0.04850	0.00000	0.04500	0.00000	0.00000	0.00000	0.00000	0.00330	0.00000	0.02230	0.00000	0.03310	0.00190	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.15780	0.07880	0.00910	0.03340	0.00000	0.00860	0.00000	0.01040	0.00000	0.00000	0.00000	0.03180	0.03910	0.02500	0.00000	0.03590	0.00000	0.10430	0.00020	0.01110	0.01820	0.01810	0.02480	0.00000	0.00360	0.00000	0.00000	0.00380	0.00000	0.00000	0.00000	0.00000	0.03260	0.02740	0.01120	0.00000	0.00000	0.00000	0.02730	0.01450	0.00980	0.03980	0.00000	0.00000	0.18880	0.00000	0.01790	0.00410	0.05070	0.00000	0.00000	0.06120	0.00000	0.00000	0.04220	0.00000	0.01440	0.00000	0.01980	0.00000	0.00010	0.02230	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.03700	0.00000	0.01200	0.00000	0.02150	0.11210	0.00000	0.00000	0.00010	0.23710	0.00330	0.00000	0.00000	0.00000	0.02050	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.16930	0.00000	0.00000	0.00010	0.04290	0.01600	0.00000	0.02910	0.00000	0.00000	0.05810	0.00000	0.00000	0.00000	0.00000	0.02200	0.00000	0.03720	0.03800	0.03520	0.00000	0.00000	0.00000	0.00000	0.00020	0.00000	0.01280	0.00000	0.00000	0.01860	0.00000	0.00000	0.01370	0.00010	0.00000	0.03060	0.00000	0.00000	0.01900	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.04060	0.00000	
