	 D00035	 D00110	 D00136	 D00195	 D00219	 D00225	 D00227	 D00228	 D00234	 D00252	 D00274	 D00283	 D00293	 D00294	 D00303	 D00319	 D00326	 D00329	 D00331	 D00332	 D00335	 D00336	 D00338	 D00340	 D00345	 D00349	 D00351	 D00354	 D00358	 D00364	 D00367	 D00373	 D00379	 D00380	 D00392	 D00394	 D00418	 D00437	 D00438	 D00451	 D00456	 D00464	 D00474	 D00477	 D00480	 D00495	 D00499	 D00504	 D00512	 D00513	 D00519	 D00521	 D00524	 D00528	 D00530	 D00533	 D00536	 D00537	 D00538	 D00539	 D00542	 D00543	 D00544	 D00545	 D00546	 D00547	 D00548	 D00549	 D00550	 D00552	 D00553	 D00560	 D00563	 D00574	 D00593	 D00594	 D00607	 D00611	 D00615	 D00616	 D00617	 D00618	 D00619	 D00629	 D00631	 D00633	 D00636	 D00638	 D00639	 D00640	 D00642	 D00647	 D00648	 D00649	 D00650	 D00651	 D00654	 D00656	 D00658	 D00677	 D00678	 D00694	 D00697	 D00704	 D00708	 D00709	 D00711	 D00726	 D00732	 D00733	 D00735	 D00738	 D00739	 D00740	 D00741	 D00759	 D00760	 D00761	 D00765	 D00771	 D00775	 D00779	 D00791	 D00798	 D00799	 D00809	 D00812	 D00816	 D00823	 D00831	 D00960	 D00963	 D00964	 D01071	 D01108	 D01111	 D01118	 D01242	 D01243	 D01253	 D01256	 D01275	 D01287	 D01295	 D01350	 D01448	 D01450	 D01453	 D01575	 D01599	 D01603	 D01712	 D01768	 D01799	 D01828	 D01854	 D01969	 D02041	 D02086	 D02087	 D02088	 D02092	 D02098	 D02101	 D02163	 D02173	 D02204	 D02207	 D02234	 D02237	 D02253	 D02261	 D02262	 D02272	 D02347	 D02356	 D02360	 D02362	 D02409	 D02461	 D02485	 D02546	 D02566	 D02630	 D02914	 D03037	 D03180	 D03274	 D03365	 D03450	 D03580	 D03742	 D03826	 D03830	 D03878	 D03991	 D04034	 D04048	 D04370	 D04790	 D04985	 D04999	 D05024	 D05077	 D05156	 D05453	 D05458	 D05461	 D06106	 D06172
D02173	0.00000	0.00000	0.00090	0.00000	0.00000	0.08520	0.03010	0.00250	0.00000	0.05420	0.15760	0.00360	0.00490	0.04450	0.07220	0.05330	0.03280	0.00210	0.01460	0.00000	0.00040	0.00000	0.00000	0.00000	0.04980	0.14550	0.00000	0.12210	0.00000	0.00010	0.00000	0.00150	0.00000	0.00000	0.00000	0.00600	0.00880	0.08760	0.02470	0.03670	0.03930	0.00000	0.00000	0.04710	0.00750	0.00000	0.00400	0.00000	0.04840	0.01180	0.00000	0.00000	0.00000	0.00000	0.00000	0.07190	0.00000	0.14910	0.00200	0.00020	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.09110	0.00760	0.00000	0.00000	0.00200	0.03950	0.00000	0.00130	0.09780	0.00000	0.00000	0.00790	0.06710	0.00240	0.00000	0.04790	0.00000	0.00000	0.00000	0.01680	0.00920	0.00770	0.05280	0.06310	0.13570	0.09890	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00030	0.03930	0.00000	0.00000	0.00000	0.00000	0.18710	0.00080	0.02750	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00040	0.09450	0.00150	0.00000	0.00500	0.01450	0.00710	0.03280	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.16700	0.00000	0.00750	0.00000	0.00000	0.00000	0.02290	0.00000	0.00000	0.00000	0.00000	0.00090	0.00000	0.00000	0.09120	0.00000	0.02650	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.15760	0.00000	0.00000	0.09450	1.00000	0.00000	0.00000	0.00000	0.00000	0.00400	0.00000	0.00000	0.06310	0.00000	0.04790	0.11490	0.06280	0.00000	0.00000	0.00000	0.00000	0.00630	0.00000	0.00790	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.06710	0.00000	0.01250	0.00000	0.00800	0.00030	0.00000	0.00000	0.00000	0.00000	0.01490	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
D02204	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
D02207	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
D02234	0.00000	0.00000	0.00000	0.00000	0.00000	0.00020	0.00000	0.00010	0.00000	0.00820	0.00000	0.00910	0.00000	0.00000	0.00000	0.00000	0.00480	0.00000	0.00000	0.00000	0.00000	0.00030	0.00000	0.00000	0.00000	0.00010	0.00000	0.00700	0.00000	0.00000	0.00000	0.00010	0.00000	0.00000	0.00000	0.00000	0.00000	0.01510	0.04980	0.00000	0.00030	0.00000	0.00000	0.00030	0.00010	0.00000	0.00000	0.00000	0.00000	0.02070	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00010	0.01060	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.01400	0.01740	0.00000	0.00000	0.00000	0.00000	0.00000	0.00030	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00900	0.00030	0.00000	0.00780	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00030	0.00000	0.00000	0.00000	0.00000	0.00020	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.15700	0.00000	0.00000	0.00000	0.00000	0.00000	0.00010	0.00010	0.00010	0.00010	0.00030	0.00000	0.00000	0.00480	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00010	0.00000	0.00000	0.00000	0.00510	0.00000	0.00000	0.00000	0.00010	0.00000	0.00000	0.00000	0.00010	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00010	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00010	0.00420	0.00000	0.00000	0.00000	0.00000	0.00010	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
D02237	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
D02253	0.00000	0.00000	0.00000	0.00000	0.00000	0.00310	0.00000	0.00580	0.00000	0.15640	0.00660	0.00240	0.24500	0.00000	0.00000	0.00000	0.06610	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00260	0.00480	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00680	0.00000	0.00400	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.01520	0.00000	1.00000	0.00000	0.15530	0.00540	0.00000	0.00000	0.00000	0.00000	0.00000	0.00250	0.00000	0.00000	0.00390	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.16330	0.20700	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00240	0.00000	0.00000	0.00440	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00870	0.00000	0.00000	0.00000	0.00000	0.00690	0.00000	0.00690	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00560	0.00440	0.00660	0.06610	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.01520	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00450	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00480	0.00000	0.00000	0.00660	0.00000	0.00000	0.00000	0.00400	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.10600	0.00000	0.00000	0.00000	0.00000	0.00000	0.00640	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00680	0.00000	0.00000	0.00000	0.00000	0.00000	0.01000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
D02261	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
D02262	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
D02272	0.00000	0.00000	0.00000	0.00000	0.00000	0.00010	0.00040	0.00080	0.00000	0.01330	0.01520	0.02090	0.00020	0.11260	0.02200	0.00000	0.05210	0.10570	0.01460	0.00000	0.00010	0.02090	0.00000	0.00930	0.04130	0.02140	0.00000	0.08680	0.01740	0.00000	0.00000	0.01100	0.03270	0.03270	0.00000	0.00090	0.00680	0.02910	0.01900	0.03750	0.01010	0.00000	0.00000	0.00780	0.00480	0.00000	0.00000	0.00000	0.03620	0.03940	0.01560	0.00000	0.00000	0.00020	0.00000	0.02850	0.00000	0.01320	0.00840	0.01220	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.07030	0.00320	0.00000	0.00000	0.01560	0.07210	0.00000	0.00010	0.07230	0.00000	0.00030	0.00050	0.01510	0.13710	0.00000	0.04570	0.00000	0.00000	0.00000	0.03500	0.03610	0.03210	0.03290	1.00000	0.16720	0.01090	0.00000	0.00000	0.00000	0.00110	0.00040	0.00000	0.00040	0.01010	0.00000	0.00000	0.00000	0.00000	0.00010	0.00000	0.00830	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00160	0.00000	0.00000	0.00000	0.00000	0.00000	0.00040	0.01860	0.01100	0.00810	0.00940	0.01880	0.00090	0.05210	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00480	0.00000	0.00000	0.00000	0.02040	0.00000	0.00000	0.00000	0.00810	0.01590	0.00020	0.00000	0.00100	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.01740	0.00000	0.00000	0.01520	0.00000	0.00000	0.01860	0.06310	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.04570	0.03860	0.10270	0.00000	0.00000	0.00000	0.00000	0.00080	0.00000	0.00050	0.00000	0.00000	0.00650	0.00000	0.00000	0.00000	0.00000	0.00000	0.01510	0.00000	0.03330	0.00650	0.00850	0.00040	0.00000	0.00000	0.00000	0.00000	0.01610	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
D02347	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
D02356	0.00000	0.00000	0.00010	0.00000	0.00000	0.09890	0.00000	0.08860	0.00000	0.02180	0.23480	0.04300	0.06180	0.00630	0.24260	0.00000	0.05240	0.00000	0.00020	0.00000	0.00000	0.00010	0.00000	0.19660	0.00220	0.00550	0.00000	0.00380	0.00420	0.00000	0.00000	0.09440	0.00000	0.00000	0.00000	0.10510	0.00000	0.00010	0.00010	0.02280	0.00000	0.00000	0.00000	0.04810	0.00240	0.00000	0.00000	0.00000	0.00420	0.14480	0.00050	0.00000	0.00000	0.00020	0.00000	0.00440	0.00000	0.00620	0.00460	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.04390	0.05070	0.00000	0.00000	0.18220	0.00460	0.00000	0.00010	0.14830	0.00000	0.00030	0.00050	0.03620	0.04620	0.00000	1.00000	0.00000	0.00000	0.00000	0.06740	0.15880	0.01680	0.11890	0.04570	0.01670	0.01030	0.00000	0.00000	0.00000	0.00080	0.00030	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.04090	0.01020	0.14790	0.00000	0.00000	0.00000	0.00200	0.00000	0.00200	0.00000	0.00150	0.00000	0.00000	0.00000	0.00000	0.00000	0.00040	0.04280	0.09440	0.07010	0.12150	0.06770	0.10130	0.05240	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.12420	0.00000	0.00240	0.00000	0.00000	0.00000	0.00270	0.00000	0.00000	0.00000	0.07010	0.00390	0.00020	0.00000	0.06590	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00420	0.00000	0.00000	0.23480	0.00000	0.00000	0.04280	0.04790	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.04570	0.00000	1.00000	0.08140	0.05500	0.00000	0.00000	0.00000	0.00000	0.09790	0.00000	0.00050	0.00000	0.00000	0.03660	0.00000	0.00000	0.00000	0.00000	0.00000	0.03620	0.00000	0.20570	0.03660	0.00110	0.00000	0.00000	0.00000	0.00000	0.00000	0.02680	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
D02360	0.00000	0.00000	0.08470	0.00000	0.00000	0.13130	0.00020	0.04670	0.00000	0.07870	0.11190	0.01930	0.17110	0.00090	0.01360	0.03200	0.27920	0.00040	0.00020	0.00000	0.03190	0.01940	0.00000	0.11290	0.12100	0.00100	0.00000	0.14470	0.04390	0.00010	0.00000	0.05900	0.03030	0.03030	0.00000	0.05730	0.04380	0.09860	0.00000	0.10570	0.06960	0.00000	0.00000	0.01330	0.01930	0.00000	0.10600	0.00000	0.13390	0.00690	0.00020	0.00000	0.00000	0.00000	0.00000	0.12750	0.00000	0.28500	0.12200	0.11650	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.08010	0.14850	0.00000	0.00000	0.18810	0.12580	0.00000	0.02400	0.01730	0.00000	0.00020	0.09450	0.06950	0.00140	0.00000	0.08140	0.00000	0.00000	0.00000	0.05100	0.12520	0.01180	0.07910	0.03860	0.05900	0.04290	0.00000	0.00000	0.00000	0.00060	0.00010	0.00000	0.00020	0.06960	0.00000	0.00000	0.00000	0.00000	0.04860	0.00940	0.13710	0.00000	0.00000	0.00000	0.00170	0.00000	0.00170	0.00000	0.00090	0.00000	0.00000	0.00000	0.00000	0.00000	0.00020	0.02860	0.05900	0.05160	0.13210	0.07750	0.05600	0.27920	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00010	0.00000	0.01930	0.00000	0.00000	0.00000	0.13770	0.00000	0.00000	0.00000	0.05160	0.02250	0.00000	0.00000	0.11740	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.04390	0.00000	0.00000	0.11190	0.00000	0.00000	0.02860	0.11490	0.00000	0.00000	0.00010	0.00000	0.10600	0.00000	0.00000	0.03860	0.00000	0.08140	1.00000	0.33500	0.00000	0.00000	0.00000	0.00000	0.03030	0.00000	0.09450	0.00000	0.00000	0.04820	0.00000	0.00000	0.00000	0.00000	0.00000	0.06950	0.00000	0.01290	0.04820	0.08510	0.00020	0.00000	0.00000	0.00000	0.00000	0.08770	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
