	D00035	 D00110	 D00136	 D00195	 D00219	 D00225	 D00227	 D00228	 D00234	 D00252	 D00274	 D00283	 D00293	 D00294	 D00303	 D00319	 D00326	 D00329	 D00331	 D00332	 D00335	 D00336	 D00338	 D00340	 D00345	 D00349	 D00351	 D00354	 D00358	 D00364	 D00367	 D00373	 D00379	 D00380	 D00392	 D00394	 D00418	 D00437	 D00438	 D00451	 D00456	 D00464	 D00474	 D00477	 D00480	 D00495	 D00499	 D00504	 D00512	 D00513	 D00519	 D00521	 D00524	 D00528	 D00530	 D00533	 D00536	 D00537	 D00538	 D00539	 D00542	 D00543	 D00544	 D00545	 D00546	 D00547	 D00548	 D00549	 D00550	 D00552	 D00553	 D00560	 D00563	 D00574	 D00593	 D00594	 D00607	 D00611	 D00615	 D00616	 D00617	 D00618	 D00619	 D00629	 D00631	 D00633	 D00636	 D00638	 D00639	 D00640	 D00642	 D00647	 D00648	 D00649	 D00650	 D00651	 D00654	 D00656	 D00658	 D00677	 D00678	 D00694	 D00697	 D00704	 D00708	 D00709	 D00711	 D00726	 D00732	 D00733	 D00735	 D00738	 D00739	 D00740	 D00741	 D00759	 D00760	 D00761	 D00765	 D00771	 D00775	 D00779	 D00791	 D00798	 D00799	 D00809	 D00812	 D00816	 D00823	 D00831	 D00960	 D00963	 D00964	 D01071	 D01108	 D01111	 D01118	 D01242	 D01243	 D01253	 D01256	 D01275	 D01287	 D01295	 D01350	 D01448	 D01450	 D01453	 D01575	 D01599	 D01603	 D01712	 D01768	 D01799	 D01828	 D01854	 D01969	 D02041	 D02086	 D02087	 D02088	 D02092	 D02098	 D02101	 D02163	 D02173	 D02204	 D02207	 D02234	 D02237	 D02253	 D02261	 D02262	 D02272	 D02347	 D02356	 D02360	 D02362	 D02409	 D02461	 D02485	 D02546	 D02566	 D02630	 D02914	 D03037	 D03180	 D03274	 D03365	 D03450	 D03580	 D03742	 D03826	 D03830	 D03878	 D03991	 D04034	 D04048	 D04370	 D04790	 D04985	 D04999	 D05024	 D05077	 D05156	 D05453	 D05458	 D05461	 D06106	 D06172
D02204	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
D02207	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.01190	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.01840	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00620	0.03590	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.02140	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
D02234	0.00000	0.00430	0.00840	0.00070	0.00000	0.03010	0.01450	0.02300	0.00000	0.01390	0.00000	0.00750	0.00130	0.00000	0.00000	0.00000	0.00670	0.00000	0.00230	0.00000	0.00000	0.00030	0.00000	0.00280	0.00050	0.00000	0.00000	0.00760	0.00010	0.00730	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00030	0.00000	0.00010	0.00440	0.00000	0.00000	0.00010	0.01020	0.00000	0.00000	0.00000	0.00680	0.00000	0.00000	0.00000	0.00000	0.00020	0.00000	0.02360	0.00000	0.02130	0.00100	0.00010	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00470	0.00630	0.00000	0.00000	0.00000	0.00670	0.00000	0.00060	0.00000	0.00000	0.01090	0.00400	0.00460	0.00000	0.00000	0.01150	0.00000	0.00020	0.00010	0.00310	0.00020	0.00000	0.00040	0.00000	0.00970	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00010	0.00460	0.00010	0.00000	0.00000	0.00000	0.00120	0.00000	0.00010	0.00030	0.00000	0.01090	0.00010	0.00000	0.00000	0.00060	0.00000	0.00000	0.00000	0.00010	0.00000	0.00000	0.02160	0.01190	0.00000	0.01210	0.02130	0.00020	0.00010	0.00930	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.01090	0.01410	0.00000	0.00000	0.00000	0.00040	0.00010	0.00000	0.00000	0.01050	0.01850	0.00020	0.00000	0.00020	0.00000	0.01490	0.00000	0.00000	0.00000	0.00020	0.01090	0.00060	0.00010	0.00050	0.01090	0.00000	0.00020	0.00070	0.00000	0.00020	0.00000	0.00000	1.00000	0.00000	0.00030	0.00000	0.00000	0.00000	0.00000	0.01110	0.05620	0.00100	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00080	0.00000	0.00000	0.01280	0.00000	0.00000	0.00000	0.00110	0.00000	0.00010	0.00000	0.01090	0.01270	0.02310	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00010	0.00000	0.00000	0.00000	0.00000	
D02237	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
D02253	0.00000	0.00600	0.00570	0.00580	0.00000	0.02480	0.01840	0.00000	0.00000	0.08770	0.00000	0.01810	0.00490	0.00000	0.01040	0.00000	0.01030	0.00000	0.01580	0.00000	0.00000	0.03900	0.00000	0.02410	0.00230	0.00080	0.00000	0.04020	0.00360	0.02200	0.00000	0.00190	0.00000	0.00000	0.00000	0.00000	0.00170	0.00340	0.00060	0.00870	0.00900	0.00000	0.00000	0.00580	0.02070	0.00000	0.06590	0.00000	0.01240	0.00000	0.00000	0.00000	0.00000	0.00010	0.00000	0.03820	0.00000	0.03930	0.03650	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00150	0.00460	0.00000	0.00000	0.00000	0.00780	0.00000	0.00310	0.00000	0.00000	0.00000	0.02580	0.01670	0.00980	0.00000	0.00410	0.00000	0.00000	0.00000	0.00370	0.00000	0.00210	0.01300	0.00000	0.00950	0.00000	0.00000	0.00150	0.00000	0.00000	0.00010	0.03280	0.00000	0.00520	0.00570	0.00000	0.00000	0.00000	0.06150	0.00000	0.00350	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00170	0.00000	0.00000	0.00000	0.00000	0.00000	0.01800	0.00000	0.00210	0.00000	0.00010	0.00000	0.00010	0.01200	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00370	0.00000	0.00030	0.00000	0.03020	0.00000	0.00980	0.00000	0.00000	0.00000	0.00000	0.00190	0.00010	0.00000	0.00000	0.00000	0.01960	0.00000	0.00000	0.00000	0.71810	0.00000	0.00000	0.00360	0.00000	0.00000	0.00070	0.00000	0.00620	0.00000	0.00000	0.00000	0.00000	0.00030	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00450	0.01360	0.00850	0.00000	0.00000	0.00000	0.00000	0.02030	0.00000	0.01220	0.00000	0.00000	0.00030	0.00000	0.00000	0.00000	0.01840	0.00000	0.00720	0.00000	0.00000	0.00030	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
D02261	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
D02262	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
D02272	0.00000	0.00000	0.00690	0.00190	0.00000	0.00090	0.00000	0.00000	0.00000	0.01470	0.00000	0.00310	0.00370	0.00000	0.00280	0.00000	0.00090	0.00000	0.00200	0.00000	0.00000	0.00330	0.00000	0.01140	0.00180	0.00000	0.00000	0.00030	0.00040	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00870	0.00000	0.00200	0.00000	0.00000	0.00000	0.17470	0.05780	0.00000	0.00500	0.00000	0.00040	0.00000	0.00000	0.00000	0.00000	0.01900	0.00000	0.00040	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00570	0.00160	0.00000	0.00000	0.00000	0.01670	0.00000	0.00000	0.00730	0.00000	0.00000	0.03630	0.02030	0.00000	0.00000	0.03360	0.00000	0.00000	0.00000	0.06320	0.02970	0.00000	0.07380	0.00000	0.00000	0.00000	0.00000	0.00120	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.01090	0.00000	0.00830	0.00000	0.00000	0.00000	0.05240	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00750	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00110	0.00000	0.00000	0.00720	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.08360	0.00000	0.00000	0.00000	0.00260	0.00000	0.00000	0.00000	0.00000	0.00460	0.01900	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00050	0.00000	0.00000	0.00000	0.00000	0.00190	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.06490	0.01360	0.00040	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.06180	0.00000	0.00000	0.03010	0.00000	0.00000	0.00090	0.00170	0.00000	0.00000	0.00000	0.00000	0.02980	0.01740	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
D02347	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
D02356	0.00000	0.03450	0.03770	0.02360	0.00000	0.06720	0.07710	0.00590	0.00000	0.07260	0.00830	0.03870	0.07990	0.03810	0.03990	0.00590	0.03760	0.02940	0.10550	0.00000	0.01890	0.05830	0.00000	0.09120	0.03190	0.00490	0.00000	0.03720	0.03210	0.02870	0.00000	0.01730	0.00000	0.00000	0.00000	0.01760	0.01960	0.12210	0.00900	0.06020	0.01570	0.00000	0.00000	0.03820	0.02320	0.00000	0.01010	0.00000	0.02700	0.02430	0.00000	0.00000	0.00000	0.02060	0.00000	0.06200	0.00000	0.02060	0.04020	0.00320	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.02360	0.02450	0.00050	0.00570	0.02560	0.06250	0.00000	0.02480	0.01780	0.00000	0.00000	0.14460	0.21910	0.08290	0.00160	0.95370	0.00000	0.00470	0.02240	0.10290	0.08540	0.02370	0.08770	0.00000	0.07150	0.00000	0.00000	0.00180	0.00000	0.00000	0.02190	0.01050	0.00390	0.01630	0.01170	0.00000	0.00000	0.00000	0.02760	0.00430	0.01520	0.00010	0.00000	0.00000	0.01920	0.00000	0.00000	0.00000	0.00640	0.00000	0.00000	0.01410	0.00000	0.00000	0.01840	0.01600	0.01130	0.01150	0.04270	0.01260	0.00240	0.05300	0.00000	0.00000	0.00000	0.00000	0.06470	0.00000	0.01530	0.00000	0.01680	0.00000	0.00520	0.00000	0.03560	0.00340	0.00550	0.00000	0.00350	0.00800	0.02060	0.00000	0.01390	0.00000	0.08130	0.00000	0.00000	0.00000	0.00350	0.00000	0.00000	0.03280	0.00000	0.00000	0.01470	0.00000	0.02360	0.01080	0.02810	0.00000	0.00000	0.01110	0.00000	0.00450	0.00000	0.00000	0.06490	0.00000	1.00000	0.04960	0.01940	0.00000	0.00000	0.00000	0.00000	0.02050	0.00000	0.12610	0.00000	0.00000	0.01730	0.00000	0.00000	0.00530	0.04550	0.00000	0.20420	0.00000	0.00000	0.01460	0.01820	0.00460	0.00000	0.00000	0.00000	0.00540	0.00000	0.00000	0.00000	0.00000	0.00000	0.00900	0.00000	
D02360	0.00000	0.10480	0.13660	0.05650	0.00910	0.14120	0.03820	0.06760	0.00040	0.12000	0.02590	0.07340	0.10310	0.00660	0.00420	0.02180	0.19590	0.01320	0.04170	0.00000	0.03720	0.02300	0.00000	0.06190	0.03340	0.00580	0.00000	0.22750	0.04980	0.03470	0.00200	0.04110	0.00000	0.00000	0.00000	0.04680	0.03200	0.07420	0.00940	0.05840	0.10100	0.00000	0.00000	0.03540	0.05710	0.00000	0.01250	0.00000	0.05880	0.03510	0.00110	0.00000	0.00800	0.05470	0.00000	0.11480	0.00000	0.11360	0.04670	0.02710	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.02640	0.07430	0.00430	0.02440	0.02530	0.17600	0.00000	0.03110	0.00550	0.00000	0.00000	0.08570	0.04900	0.03040	0.00310	0.04800	0.00240	0.00180	0.00210	0.06510	0.05360	0.00740	0.02860	0.00020	0.03500	0.00000	0.00000	0.01090	0.00000	0.00000	0.01260	0.00000	0.00900	0.09990	0.06080	0.00000	0.00000	0.00000	0.15900	0.01000	0.05900	0.01500	0.00090	0.00000	0.01140	0.00000	0.02480	0.00090	0.01500	0.00000	0.00000	0.01220	0.00000	0.00000	0.06090	0.04330	0.02290	0.00850	0.08930	0.03330	0.11010	0.21630	0.00000	0.00000	0.00000	0.00000	0.02700	0.00000	0.00840	0.00000	0.04460	0.00000	0.03040	0.00000	0.03700	0.00060	0.02720	0.00000	0.12750	0.01270	0.05470	0.00000	0.02060	0.00000	0.03860	0.00000	0.00000	0.00000	0.01240	0.00000	0.00000	0.04110	0.00000	0.00000	0.02060	0.00400	0.05650	0.03840	0.04220	0.00000	0.00000	0.05620	0.00000	0.01360	0.00000	0.00000	0.01360	0.00000	0.04960	1.00000	0.18660	0.00000	0.00000	0.00000	0.00000	0.08250	0.14570	0.06030	0.00000	0.00000	0.10360	0.00000	0.00000	0.01070	0.04470	0.02970	0.03670	0.00000	0.00000	0.11840	0.01230	0.00860	0.00000	0.00000	0.00000	0.00730	0.00000	0.00000	0.00950	0.00000	0.00000	0.01660	0.00000	
D02362	0.00000	0.09350	0.11940	0.06060	0.00000	0.19700	0.04390	0.12150	0.00040	0.14470	0.01030	0.07660	0.11600	0.03620	0.00530	0.03050	0.21040	0.00910	0.05490	0.00000	0.03290	0.02190	0.00000	0.06430	0.02150	0.00610	0.00000	0.26150	0.04350	0.03410	0.00560	0.05060	0.00820	0.00450	0.00000	0.02480	0.03040	0.05840	0.00730	0.05760	0.09610	0.00000	0.00000	0.02370	0.03960	0.00000	0.01310	0.00000	0.05270	0.02300	0.00010	0.00000	0.00600	0.03450	0.00000	0.11540	0.00000	0.13800	0.02570	0.02110	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.02020	0.07620	0.00130	0.05170	0.03980	0.16490	0.00000	0.02520	0.00990	0.00000	0.00000	0.05920	0.02240	0.04460	0.00450	0.02100	0.00830	0.00550	0.01660	0.03090	0.03790	0.00460	0.01230	0.00040	0.00930	0.00000	0.00000	0.01650	0.00000	0.00000	0.00460	0.00450	0.00540	0.09700	0.11230	0.00000	0.00000	0.00000	0.18060	0.00140	0.04930	0.00300	0.01300	0.00000	0.00280	0.00000	0.00230	0.00000	0.02520	0.00000	0.00000	0.00680	0.00000	0.00000	0.05550	0.04690	0.03820	0.04010	0.07010	0.02030	0.12350	0.27370	0.00000	0.00000	0.00000	0.00000	0.00660	0.00000	0.00650	0.00000	0.03860	0.00000	0.09990	0.00000	0.03480	0.00290	0.00220	0.00000	0.02340	0.01170	0.03450	0.00000	0.02540	0.00000	0.03750	0.00000	0.00000	0.00000	0.00700	0.00000	0.00070	0.03540	0.00000	0.00000	0.02040	0.00430	0.06060	0.04870	0.02140	0.00000	0.00000	0.00100	0.00000	0.00850	0.00000	0.00000	0.00040	0.00000	0.01940	0.18660	1.00000	0.00000	0.00000	0.00000	0.00000	0.10700	0.02880	0.03170	0.00000	0.00000	0.09850	0.00000	0.00000	0.03160	0.05780	0.00000	0.01310	0.00000	0.00000	0.09620	0.03780	0.00240	0.00000	0.00000	0.00000	0.00550	0.00000	0.00000	0.04010	0.00000	0.00000	0.01110	0.00000	
