	 D00049	 D00059	 D00079	 D00094	 D00095	 D00106	 D00110	 D00113	 D00136	 D00139	 D00180	 D00225	 D00227	 D00232	 D00234	 D00235	 D00241	 D00255	 D00270	 D00274	 D00281	 D00283	 D00295	 D00300	 D00301	 D00306	 D00318	 D00332	 D00336	 D00356	 D00364	 D00371	 D00380	 D00394	 D00397	 D00400	 D00410	 D00411	 D00415	 D00419	 D00422	 D00426	 D00432	 D00437	 D00440	 D00442	 D00443	 D00451	 D00454	 D00465	 D00480	 D00483	 D00493	 D00494	 D00498	 D00499	 D00503	 D00509	 D00513	 D00514	 D00520	 D00521	 D00522	 D00523	 D00524	 D00525	 D00528	 D00540	 D00542	 D00559	 D00560	 D00563	 D00574	 D00598	 D00601	 D00604	 D00606	 D00607	 D00609	 D00613	 D00627	 D00632	 D00635	 D00645	 D00646	 D00665	 D00666	 D00673	 D00674	 D00675	 D00676	 D00682	 D00683	 D00684	 D00687	 D00688	 D00715	 D00726	 D00760	 D00765	 D00769	 D00775	 D00779	 D00780	 D00790	 D00837	 D00838	 D00845	 D00954	 D00965	 D00987	 D00996	 D01020	 D01022	 D01024	 D01051	 D01071	 D01103	 D01118	 D01126	 D01164	 D01227	 D01236	 D01242	 D01269	 D01295	 D01297	 D01324	 D01332	 D01346	 D01352	 D01358	 D01386	 D01390	 D01441	 D01454	 D01462	 D01603	 D01652	 D01692	 D01699	 D01712	 D01713	 D01717	 D01745	 D01782	 D01828	 D01871	 D01891	 D01925	 D01964	 D01965	 D01973	 D01994	 D02007	 D02066	 D02070	 D02076	 D02082	 D02147	 D02149	 D02150	 D02234	 D02237	 D02250	 D02278	 D02279	 D02327	 D02338	 D02340	 D02342	 D02349	 D02354	 D02356	 D02357	 D02358	 D02359	 D02361	 D02374	 D02566	 D02578	 D02588	 D02614	 D02671	 D02721	 D02725	 D02826	 D02884	 D02910	 D03165	 D03187	 D03210	 D03274	 D03365	 D03415	 D03442	 D03490	 D03503	 D03621	 D03642	 D03654	 D03858	 D03879	 D03880	 D03881	 D03966	 D04006	 D04034	 D04040	 D04375	 D04625	 D04716	 D04979	 D05113	 D05129	 D05246	 D05312	 D05341	 D05740	 D05792	 D05938	 D06056	 D06396
D02354	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
D02356	0.00000	0.00000	0.00000	0.00000	0.00000	0.00010	0.00000	0.07510	0.00010	0.00000	0.00000	0.09890	0.00000	0.00000	0.00000	0.20330	0.09150	0.03450	0.03660	0.23480	0.01050	0.04300	0.00000	0.00000	0.00000	0.00000	0.00830	0.00000	0.00010	0.00000	0.00000	0.00000	0.00000	0.10510	0.00000	0.06720	0.00000	0.00000	0.02370	0.00000	0.01250	0.14700	0.06490	0.00010	0.09560	0.07390	0.00020	0.02280	0.00720	0.00130	0.00240	0.00990	0.06670	0.00240	0.01780	0.00000	0.07480	0.00000	0.14480	0.13530	0.00000	0.00000	0.00010	0.00290	0.00000	0.00000	0.00020	0.00000	0.00000	0.03660	0.18220	0.00460	0.00000	0.11460	0.17630	0.01050	0.00000	0.00000	0.00010	0.00000	0.03790	0.00000	0.17630	0.00000	0.00000	0.00000	0.00000	0.01250	0.02420	0.00370	0.02280	0.00000	0.03850	0.00000	0.00000	0.00000	0.00000	0.14790	0.00000	0.00000	0.00000	0.00000	0.00040	0.00260	0.00000	0.00000	0.00000	0.00000	0.00000	0.00010	0.03770	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.05050	0.00000	0.00000	0.02060	0.03170	0.00000	0.00240	0.00000	0.00000	0.00000	0.00000	0.07940	0.00000	0.00000	0.00000	0.00000	0.00000	0.03460	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.05010	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00820	0.00000	0.00000	0.00000	0.00000	0.00000	0.04340	0.03850	0.00000	0.00000	0.00000	0.00000	0.07390	0.00000	0.00000	0.00000	0.15010	0.09400	0.11430	0.00000	0.00000	1.00000	0.00000	0.17630	0.00000	0.00000	0.00000	0.09790	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.06740	0.00260	0.00000	0.00000	0.03660	0.00000	0.03450	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.03660	0.04340	0.00000	0.00000	0.00000	0.00000	0.02300	0.00000	0.00000	0.03530	0.00000	0.00370	0.00000	0.00000	0.00000	0.00000	
D02357	0.00000	0.00000	0.00000	0.00000	0.00000	0.02630	0.00000	0.00000	0.00000	0.00000	0.00000	0.00860	0.00000	0.00000	0.00000	0.05300	0.00430	0.00000	0.00000	0.00000	0.01170	0.08590	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.02120	0.00000	0.00000	0.00000	0.03320	0.00000	0.00000	0.00000	0.00000	0.00000	0.00750	0.19300	0.00000	0.02540	0.00000	0.07970	0.00000	0.00000	0.00000	0.00460	0.00000	0.08980	0.00010	0.00830	0.00000	0.00010	0.01920	0.00000	0.00000	0.00000	0.02970	0.01700	0.00000	0.00000	0.00000	0.13090	0.00000	0.00000	0.00000	0.00000	0.00000	0.02580	0.00000	0.00000	0.00000	0.00000	0.11850	0.01170	0.12140	0.00000	0.00000	0.00000	0.06330	0.00000	0.11850	0.00000	0.00000	0.00000	0.00000	0.00000	0.08510	0.00950	0.00460	0.00000	0.02410	0.00000	0.01170	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00040	0.11700	0.00000	0.10380	0.00000	0.00000	0.00000	0.00000	0.01960	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00760	0.00000	0.00000	0.00010	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00760	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.03950	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00810	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.02410	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.02890	0.00900	0.00990	0.00000	0.00000	0.00000	1.00000	0.11850	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.11700	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00540	0.00000	0.00950	0.01170	0.00000	0.04850	0.00000	
D02358	0.00000	0.00000	0.00000	0.00000	0.07910	0.02470	0.00000	0.00120	0.00000	0.00000	0.00000	0.03630	0.00000	0.00000	0.00000	0.32180	0.10440	0.05550	0.00310	0.00110	0.10280	0.05970	0.02670	0.00950	0.00000	0.00000	0.03960	0.00000	0.01590	0.00050	0.00000	0.00000	0.02500	0.03310	0.00000	0.00000	0.00000	0.00000	0.00300	0.00000	0.01000	0.09780	0.28390	0.04580	0.00190	0.01280	0.00000	0.04180	0.02770	0.00040	0.14170	0.41400	0.00370	0.14170	0.01440	0.00330	0.00380	0.00000	0.42750	0.13310	0.00000	0.00000	0.03350	0.08390	0.00000	0.00030	0.00000	0.02940	0.00000	0.06890	0.00110	0.00000	0.00000	0.26840	1.00000	0.10280	0.03360	0.00000	0.00000	0.00000	0.04660	0.08880	1.00000	0.00000	0.00140	0.00000	0.00950	0.01000	0.00080	0.09450	0.04180	0.00000	0.05060	0.00000	0.03930	0.00000	0.00000	0.05520	0.00000	0.00000	0.00000	0.00000	0.00030	0.10260	0.00000	0.00000	0.00000	0.00000	0.00000	0.11000	0.01110	0.07910	0.00000	0.00000	0.00000	0.00000	0.00000	0.05110	0.00000	0.00000	0.01810	0.09320	0.00000	0.14170	0.08550	0.00000	0.00000	0.00000	0.00080	0.00000	0.00000	0.00000	0.00000	0.00000	0.14360	0.00000	0.00000	0.00000	0.00000	0.06360	0.00090	0.00000	0.00000	0.00000	0.02970	0.00000	0.00000	0.00000	0.00000	0.00000	0.00050	0.00000	0.05480	0.00000	0.00000	0.00000	0.00000	0.00050	0.00000	0.05060	0.07910	0.00000	0.01260	0.00000	0.01280	0.00000	0.00000	0.00000	0.40210	0.00670	0.30140	0.00000	0.00000	0.17630	0.11850	1.00000	0.00000	0.00000	0.00000	0.02570	0.00000	0.00000	0.00000	0.00000	0.00940	0.00000	0.00000	0.00000	0.07250	0.10260	0.00000	0.00000	0.00310	0.00000	0.05550	0.00000	0.00000	0.02670	0.00000	0.00000	0.00090	0.00000	0.08880	0.08880	0.08880	0.00000	0.00000	0.00310	0.00000	0.00000	0.00000	0.00000	0.00000	0.03570	0.00000	0.00000	0.03410	0.00000	0.09450	0.03930	0.00000	0.06600	0.00000	
D02359	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
D02361	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
D02374	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.06150	0.00000	0.00000	0.00000	0.00030	0.00020	0.00000	0.00000	0.00010	0.00030	0.00010	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.32180	0.00000	0.00020	0.00000	0.00000	0.00210	0.00020	0.00000	0.00000	0.00030	0.00000	0.00000	0.02800	0.00000	0.00010	0.00000	0.00000	0.00000	0.00020	0.03300	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00040	0.00000	0.00000	0.00010	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00070	0.00000	0.01570	0.00000	0.04300	0.00000	0.05000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00010	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00030	0.00030	0.00020	0.00000	0.00010	0.00000	0.00010	0.00000	0.00000	0.00000	0.00000	0.00000	0.00010	0.00000	0.00000	0.00000	0.00000	0.00050	0.00000	0.00000	0.00000	0.00050	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.02890	0.00040	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00070	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00020	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.37490	0.00000	0.00030	0.00000	0.00000	0.00000	0.00000	0.06550	0.00010	0.00010	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00010	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00030	0.00000	0.00000	0.00000	0.00000	0.00000	0.00010	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00010	0.00000	0.00000	0.00000	0.00000	0.00010	0.00000	0.00000	0.00000	0.00000	0.00030	0.00010	0.00000	0.00000	0.00000	
D02566	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.07480	0.00110	0.00000	0.00000	0.04070	0.00000	0.00000	0.00000	0.02570	0.01880	0.12380	0.05680	0.06470	0.02300	0.05140	0.05140	0.00010	0.00000	0.00000	0.13050	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.85430	0.00000	0.00000	0.00000	0.00000	0.00010	0.00000	0.00010	0.02370	0.03840	0.00350	0.00010	0.01940	0.00010	0.03430	0.03120	0.00080	0.00480	0.03960	0.10350	0.00480	0.00000	0.00640	0.13140	0.00010	0.04220	0.03710	0.00000	0.00000	0.00000	0.00420	0.03440	0.00050	0.00000	0.05350	0.00000	0.04700	0.04630	0.02220	0.00000	0.02580	0.02570	0.02300	0.06450	0.00000	0.00010	0.00010	0.00310	0.00000	0.02570	0.00000	0.00000	0.00000	0.00010	0.00010	0.00000	0.01910	0.03430	0.00000	0.00300	0.00000	0.00000	0.00000	0.00000	0.03490	0.00000	0.00000	0.07620	0.00000	0.00010	0.02350	0.00000	0.02670	0.00000	0.00000	0.00000	0.16810	0.00020	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00960	0.00220	0.00000	0.00480	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.06820	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.15950	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00360	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00300	0.00000	0.00000	0.00010	0.00000	0.01940	0.00000	0.00000	0.00000	0.00020	0.14690	0.03070	0.00000	0.00000	0.09790	0.00000	0.02570	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00370	0.02350	0.00000	0.00000	0.05680	0.00000	0.12380	0.00000	0.00000	0.05140	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.05680	0.00000	0.00000	0.00000	0.00000	0.00000	0.04820	0.00000	0.00000	0.00000	0.00000	0.01910	0.00000	0.00000	0.00000	0.00000	
D02578	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
D02588	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
D02614	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
